ob_above_pip_1m,ob_above_thickness_pip_1m,ob_below_pip_1m,ob_below_thickness_pip_1m,fvg_above_pip_1m,fvg_above_size_pip_1m,fvg_below_pip_1m,fvg_below_size_pip_1m,fib_0_pip_1m,fib_236_pip_1m,fib_382_pip_1m,fib_500_pip_1m,fib_618_pip_1m,fib_786_pip_1m,fib_1000_pip_1m,vwap_pip_1m,vwap_u1_pip_1m,vwap_l1_pip_1m,vwap_u2_pip_1m,vwap_l2_pip_1m,vwap_band1_thickness_pip_1m,vwap_band2_thickness_pip_1m,vp_poc_pip_1m,vp_vah_pip_1m,vp_val_pip_1m,vp_va_thickness_pip_1m,mtf_pdh_pip_1m,mtf_pdl_pip_1m,mtf_pwh_pip_1m,mtf_pwl_pip_1m,structure_above_pip_1m,structure_above_kind_1m,structure_below_pip_1m,structure_below_kind_1m,eq_above_pip_1m,eq_above_kind_1m,eq_below_pip_1m,eq_below_kind_1m,ob_above_pip_10m,ob_above_thickness_pip_10m,ob_below_pip_10m,ob_below_thickness_pip_10m,fvg_above_pip_10m,fvg_above_size_pip_10m,fvg_below_pip_10m,fvg_below_size_pip_10m,fib_0_pip_10m,fib_236_pip_10m,fib_382_pip_10m,fib_500_pip_10m,fib_618_pip_10m,fib_786_pip_10m,fib_1000_pip_10m,vwap_pip_10m,vwap_u1_pip_10m,vwap_l1_pip_10m,vwap_u2_pip_10m,vwap_l2_pip_10m,vwap_band1_thickness_pip_10m,vwap_band2_thickness_pip_10m,vp_poc_pip_10m,vp_vah_pip_10m,vp_val_pip_10m,vp_va_thickness_pip_10m,mtf_pdh_pip_10m,mtf_pdl_pip_10m,mtf_pwh_pip_10m,mtf_pwl_pip_10m,structure_above_pip_10m,structure_above_kind_10m,structure_below_pip_10m,structure_below_kind_10m,eq_above_pip_10m,eq_above_kind_10m,eq_below_pip_10m,eq_below_kind_10m,ob_above_pip_1h,ob_above_thickness_pip_1h,ob_below_pip_1h,ob_below_thickness_pip_1h,fvg_above_pip_1h,fvg_above_size_pip_1h,fvg_below_pip_1h,fvg_below_size_pip_1h,fib_0_pip_1h,fib_236_pip_1h,fib_382_pip_1h,fib_500_pip_1h,fib_618_pip_1h,fib_786_pip_1h,fib_1000_pip_1h,vwap_pip_1h,vwap_u1_pip_1h,vwap_l1_pip_1h,vwap_u2_pip_1h,vwap_l2_pip_1h,vwap_band1_thickness_pip_1h,vwap_band2_thickness_pip_1h,vp_poc_pip_1h,vp_vah_pip_1h,vp_val_pip_1h,vp_va_thickness_pip_1h,mtf_pdh_pip_1h,mtf_pdl_pip_1h,mtf_pwh_pip_1h,mtf_pwl_pip_1h,structure_above_pip_1h,structure_above_kind_1h,structure_below_pip_1h,structure_below_kind_1h,eq_above_pip_1h,eq_above_kind_1h,eq_below_pip_1h,eq_below_kind_1h,atr_1m,volume_1m,ema9_volume_1m,trails_3m,trails_5m,trails_10m,trails_15m
142.333333333328,54,,,0.833333333328483,3,31.1666666666715,11,1992.33333333333,1787.95733333332,1661.52133333332,1559.33333333333,1457.14533333333,1311.65733333332,1126.33333333333,1772.55219315478,2597.49895691373,947.605429395844,3422.44572067267,122.658665636904,1649.89352751788,3299.78705503576,1223.01333333334,2165.25333333334,594.853333333318,1570.40000000002,8877.33333333333,8133.33333333333,9061.33333333333,3757.33333333333,222.333333333328,CHoCH,-113.666666666672,BOS,,NONE,,NONE,381.833333333328,319,,,839.333333333328,60,,,3662.33333333333,3058.17333333332,2684.41333333333,2382.33333333333,2080.25333333333,1650.17333333332,1102.33333333333,2711.65093759506,4220.43134303391,1202.8705321562,5729.21174847276,305.909873282653,3017.56081087771,6035.12162175543,2171.57333333332,3640.82666666666,54.1199999999808,3586.70666666668,8877.33333333333,8133.33333333333,9061.33333333333,3757.33333333333,94.3333333333285,BOS,,NONE,,NONE,,NONE,1784.83333333333,927,2264.16666666667,403,883.833333333328,149,,,3447.33333333333,2533.06933333333,1967.46533333333,1510.33333333333,1053.20133333333,402.369333333321,426.666666666672,959.174016629127,6499.01079539809,8417.35882865635,13957.1956074253,15875.5436406836,14916.3696240544,29832.7392481089,3977.48,9690.87999999999,4973.51333333334,14664.3933333333,8877.33333333333,8133.33333333333,9061.33333333333,3757.33333333333,350.333333333328,BOS,-1474.66666666667,BOS,,NONE,,NONE,26.8057551884726,1355,427.762837430851,0,0,0,0
172.5,109,1217,80,,,156.5,59,1951,1415.988,1085.00599999999,817.5,549.994000000006,169.138000000006,316,538.13213156641,61.234568118889,1015.02969501393,415.662995328647,1491.92725846147,953.79512689505,1907.5902537901,454.906666666662,154.533333333326,829.94666666667,984.479999999996,7201,6457,7385,2081,31,CHoCH,-4,CHoCH,,NONE,,NONE,156,320,1123,358,972.5,87,837.5,41,1986,1381.84,1008.08,706,403.919999999998,26.1600000000035,574,862.685970125909,2347.50781224757,622.13587199575,3832.32965436924,2106.95771411742,2969.64368424333,5939.28736848665,495.239999999991,1791.64,1190.08,2981.72,7201,6457,7385,2081,76,CHoCH,-217,BOS,,NONE,,NONE,108.5,927,3940.5,403,2856.5,1325,792.5,149,1771,856.736000000004,291.131999999998,166,623.131999999998,1273.96400000001,2103,2634.18404532385,4820.39142154744,10088.7595121951,12274.9668884187,17543.3349790664,14909.1509337426,29818.3018674851,2301.14666666667,8014.54666666666,6649.84666666666,14664.3933333333,7201,6457,7385,2081,115,CHoCH,-150,BOS,,NONE,,NONE,23.438900102012,272,274.106776820961,0,0,0,0
540.333333333328,110,393.666666666672,80,246.333333333328,80,,,869.333333333328,398.041333333327,106.479333333322,129.166666666672,364.812666666665,700.308666666679,1127.66666666667,197.271102693267,655.963021329546,261.420815943013,1114.65493996583,720.112734579292,917.383837272554,1834.76767454511,368.399999999994,716.006666666537,251.246666666673,967.25333333321,8024.33333333333,7280.33333333333,8208.33333333333,2904.33333333333,96.3333333333285,BOS,-218.666666666672,BOS,,NONE,,NONE,979.333333333328,320,299.666666666672,358,1795.83333333333,87,14.1666666666715,41,2809.33333333333,2205.17333333332,1831.41333333333,1529.33333333333,1227.25333333333,797.173333333325,249.333333333328,1664.37604006726,3145.0551538772,183.696926257326,4625.73426768713,1296.98218755261,2961.35822761987,5922.71645523973,1318.57333333332,2571.75999999999,323.53333333334,2895.29333333333,8024.33333333333,7280.33333333333,8208.33333333333,2904.33333333333,96.3333333333285,BOS,-218.666666666672,BOS,,NONE,,NONE,931.833333333328,927,3117.16666666667,403,3679.83333333333,1325,,,2594.33333333333,1680.06933333333,1114.46533333333,657.333333333328,200.201333333331,450.630666666679,1279.66666666667,1809.49802840385,5643.0156946786,9262.01175148629,13095.529417761,16714.5254745687,14905.0274461649,29810.0548923298,3124.48,8837.87999999999,5826.51333333334,14664.3933333333,8024.33333333333,7280.33333333333,8208.33333333333,2904.33333333333,249.333333333328,CHoCH,-502.666666666672,BOS,,NONE,,NONE,18.7738916219889,323,203.212926984223,0,0,0,0
,,239.833333333328,19,,,193.333333333328,74,1052.33333333333,831.673333333325,695.16333333333,584.833333333328,474.503333333327,317.423333333325,117.333333333328,989.751137239728,556.606740804869,1422.89553367459,123.462344370011,1856.03993010944,866.288792869718,1732.57758573944,803.893333333253,551.413333333257,1449.12,897.706666666738,7037.66666666667,6293.66666666667,7221.66666666667,1917.66666666667,,NONE,-117.333333333328,BOS,,NONE,,NONE,1247.16666666667,479,7.33333333332848,320,809.166666666672,87,360.333333333328,84,2114.33333333333,1185.20133333333,610.399333333335,145.833333333328,318.732666666678,980.148666666675,1822.66666666667,648.001798095676,2123.48863886196,827.485042670611,3598.97547962825,2302.9718834369,2950.97368153257,5901.94736306514,143.440000000002,1585.09333333334,1223.77333333333,2808.86666666667,7037.66666666667,6293.66666666667,7221.66666666667,1917.66666666667,203.666666666672,CHoCH,-87.3333333333285,CHoCH,,NONE,,NONE,3785.66666666667,860,54.8333333333285,927,2693.16666666667,1325,1185.33333333333,410,1607.66666666667,693.402666666676,127.798666666669,329.333333333328,786.465333333326,1437.29733333334,2266.33333333333,2794.93802608456,4655.69732765709,10245.5733798262,12106.3326813988,17696.2087335679,14901.2707074833,29802.5414149666,2137.81333333334,7851.21333333333,6813.17999999999,14664.3933333333,7037.66666666667,6293.66666666667,7221.66666666667,1917.66666666667,80.6666666666715,BOS,-48.3333333333285,CHoCH,,NONE,,NONE,13.4204734345387,213,165.684558752719,0,0,0,0
35.8333333333285,45,454.666666666672,52,244.833333333328,45,20.1666666666715,21,406.333333333328,149.801333333322,8.90066666666826,137.166666666672,265.432666666675,448.048666666669,680.666666666672,581.767131242697,3.44824454507034,1166.98250703047,588.663620332853,1752.19788281825,1170.43075157555,2340.8615031511,122.853333333274,323.426666666623,1066.26000000004,1389.68666666666,7409.33333333333,6665.33333333333,7593.33333333333,2289.33333333333,53.3333333333285,CHoCH,-19.6666666666715,CHoCH,,NONE,,NONE,364.333333333328,320,399.666666666672,162,11.3333333333285,84,87.6666666666715,44,1742.66666666667,813.534666666674,238.732666666678,225.833333333328,690.399333333335,1351.81533333333,2194.33333333333,998.977624761174,2467.77370989061,469.81846036826,3936.56979502004,1938.61454549769,2937.59217025886,5875.18434051773,185.013333333321,1956.75999999999,765.680000000008,2722.44,7409.33333333333,6665.33333333333,7593.33333333333,2289.33333333333,284.333333333328,CHoCH,-8.66666666667152,BOS,,NONE,,NONE,316.833333333328,927,350.166666666672,661,3064.83333333333,1325,3.16666666667152,33,1979.33333333333,1065.06933333333,499.465333333326,42.3333333333285,414.798666666669,1065.63066666668,1894.66666666667,2422.15940219957,5027.09983367774,9871.41863807688,12476.3590695551,17320.6778739542,14898.5184717546,29797.0369435092,2509.48,8222.87999999999,6441.51333333334,14664.3933333333,7409.33333333333,6665.33333333333,7593.33333333333,2289.33333333333,58.3333333333285,BOS,-44.6666666666715,CHoCH,,NONE,,NONE,17.4127585337753,602,307.701286491732,0,0,0,0
,,107.833333333328,57,,,164.333333333328,40,949.333333333328,838.41333333333,769.793333333335,714.333333333328,658.873333333322,579.91333333333,479.333333333328,895.242991226798,435.611922096999,1354.8740603566,24.0191470327845,1814.50512948638,919.262138259586,1838.52427651917,747.373333333351,491.253333333341,1461.8133333334,970.560000000056,6523.66666666667,5779.66666666667,6707.66666666667,1403.66666666667,17.6666666666715,BOS,-19.3333333333285,BOS,,NONE,,NONE,995.166666666672,627,322.833333333328,211,,,207.333333333328,142,2628.33333333333,1699.20133333333,1124.39933333333,659.833333333328,195.267333333322,466.148666666675,1308.66666666667,85.1392585207213,1535.30670397714,1365.0281869357,2985.47414943356,2815.19563239212,2900.33489091284,5800.66978182569,700.653333333335,1027.88,1608.13333333333,2636.01333333334,6523.66666666667,5779.66666666667,6707.66666666667,1403.66666666667,149.666666666672,CHoCH,-217.333333333328,BOS,,NONE,,NONE,3271.66666666667,860,568.833333333328,927,2179.16666666667,1325,1699.33333333333,410,1093.66666666667,179.402666666676,386.201333333331,843.333333333328,1300.46533333333,1951.29733333334,2780.33333333333,3306.16898400229,4141.18170388705,10753.5196718916,11588.5323917764,18200.870359781,14894.7013757787,29789.4027515574,1623.81333333334,7337.21333333333,7327.17999999999,14664.3933333333,6523.66666666667,5779.66666666667,6707.66666666667,1403.66666666667,12.6666666666715,BOS,-151.333333333328,BOS,,NONE,,NONE,13.9586366391147,142,176.366915390551,0,0,0,0
67,56,97,32,131,4,30,68,291,54.5280000000057,91.7639999999956,210,328.236000000004,496.572,711,451.356483121868,63.9435483012203,838.769417942516,323.469386519428,1226.18235276316,774.82586964129,1549.65173928258,493.206666666665,244.959999999992,1183.98,939.020000000004,6762,6018,6946,1642,104,BOS,-14,BOS,,NONE,,NONE,1233.5,627,84.5,211,31,142,119,54,2390,1460.868,886.066000000006,421.5,43.0660000000062,704.482000000004,1547,315.184102244952,1757.80143101279,1127.43322652289,3200.41875978064,2570.05055529074,2885.23465753569,5770.46931507138,462.320000000007,1223,1369.8,2592.8,6762,6018,6946,1642,21,BOS,-38,BOS,,NONE,,NONE,3510,860,487,448,2417.5,1325,1461,410,1332,417.736000000004,147.868000000002,605,1062.132,1712.96400000001,2542,3066.85182965692,4379.56365296344,10513.2673122773,11825.9791355838,17959.6827948977,14892.8309652407,29785.6619304815,1862.14666666667,7575.54666666666,7088.84666666666,14664.3933333333,6762,6018,6946,1642,87,BOS,-38,BOS,,NONE,,NONE,10.9638884001826,71,90.5464895951931,0,0,0,0
29.5,57,178,40,,,207,68,114,122.471999999994,268.763999999996,387,505.236000000004,673.572,888,585.333208782831,168.427181729799,1002.23923583586,248.478845323232,1419.14526288889,833.812054106062,1667.62410821212,670.206666666651,260.059999999998,1425.74000000001,1165.68000000001,6585,5841,6769,1465,42,BOS,-9,CHoCH,,NONE,,NONE,1056.5,627,261.5,211,,,146,142,2567,1637.868,1063.06600000001,598.5,133.933999999994,527.482000000004,1370,131.945229773395,1569.57749588,1305.68703633321,3007.20976198661,2743.31930243982,2875.26453221321,5750.52906442642,639.320000000007,1046,1546.8,2592.8,6585,5841,6769,1465,211,CHoCH,-156,BOS,,NONE,,NONE,3333,860,664,448,2240.5,1325,356.5,167,2567,1688.60799999999,1145.196,706,266.804000000004,358.491999999998,1155,3243.22748772486,4202.5843013792,10689.0392768289,11648.3960904833,18134.851065933,14891.6235782081,29783.2471564162,1685.14666666667,7398.54666666666,7265.84666666666,14664.3933333333,6585,5841,6769,1465,74,BOS,-90,BOS,,NONE,,NONE,11.053207744428,123,114.322212584934,0,0,0,0
352,66,182.5,89,198,44,,,385,329.304000000004,294.847999999998,267,239.152000000002,199.504000000001,149,95.2698391687009,262.208542939188,452.74822127659,619.686925047063,810.226603384464,714.956764215764,1429.91352843153,305.879999999932,422.039999999964,323.320000000094,745.360000000059,6932,6188,7116,1812,62,BOS,-53,BOS,,NONE,,NONE,85.5,211,416,250,51,54,565,44,2220,1290.868,716.066000000006,251.5,213.066000000006,874.482000000004,1717,467.123095697796,1894.70615211947,960.459960723878,3322.28920854114,2388.04301714555,2855.16611284335,5710.3322256867,226.239999999991,1393,1156.58666666667,2549.58666666667,6932,6188,7116,1812,98,CHoCH,-71,BOS,,NONE,,NONE,3680,860,317,448,2587.5,1325,9.5,167,2220,1341.60799999999,798.195999999996,359,80.1959999999963,705.491999999998,1502,2895.71285118331,4549.6042578585,10341.0299602251,11994.9213669003,17786.347069267,14890.6342180836,29781.2684361673,2032.14666666667,7745.54666666666,6918.84666666666,14664.3933333333,6932,6188,7116,1812,132,BOS,-24,BOS,,NONE,,NONE,13.9377113994626,196,230.714440986702,0,0,0,0
31,56,6,66,,,130.5,13,391,292.351999999999,231.323999999993,182,132.676000000007,62.4520000000048,27,349.472255697037,68.4678633518197,630.476648042255,212.536528993398,911.481040387473,562.00878469043,1124.01756938086,51.5333333333547,68.5999999999913,581.53333333334,650.133333333331,6574,5830,6758,1454,31,BOS,-20,CHoCH,,NONE,,NONE,1045.5,627,57,148,,,248,2,103,529.716,921.142000000007,1237.5,1553.85799999999,2004.266,2578,94.5747171611001,1509.25102341612,1320.10158909392,2923.92732967113,2734.77789534893,2829.35261251003,5658.70522502007,131.760000000009,1035,1514.58666666667,2549.58666666667,6574,5830,6758,1454,200,CHoCH,-147,CHoCH,,NONE,,NONE,3322,860,675,448,2229.5,1325,367.5,167,2578,1699.60799999999,1156.196,717,277.804000000004,347.491999999998,1144,3252.72179759931,4191.61575249895,10697.0593476976,11635.9533025972,18141.3968977958,14888.6751001965,29777.3502003931,1674.14666666667,7387.54666666666,7276.84666666666,14664.3933333333,6574,5830,6758,1454,63,BOS,-101,BOS,,NONE,,NONE,11.3534238290508,225,142.012357333902,0,0,0,0
331.166666666672,107,,,562.166666666672,319,,,557.666666666672,656.314666666673,717.342666666678,766.666666666672,815.990666666665,886.214666666667,975.666666666672,583.962939311605,856.376021974065,311.549856649144,1128.78910463654,39.1367739866691,544.82616532493,1089.65233064986,898.486666666562,1013.36666666662,367.166666666628,646.199999999997,7522.66666666667,6778.66666666667,7706.66666666667,2402.66666666667,173.666666666672,BOS,,NONE,,NONE,,NONE,174.666666666672,250,286.333333333328,162,25.6666666666715,44,106.833333333328,197,1051.66666666667,418.950666666671,27.5246666666644,288.833333333328,605.191333333321,1055.59933333333,1629.33333333333,1031.69868228016,2436.29971520895,372.902350648641,3840.90074813775,1777.50338357744,2809.20206585759,5618.40413171518,816.906666666662,1983.66666666667,522.706666666665,2506.37333333334,7522.66666666667,6778.66666666667,7706.66666666667,2402.66666666667,17.6666666666715,BOS,-228.333333333328,BOS,,NONE,,NONE,273.666666666672,448,236.833333333328,661,581.166666666672,167,700.333333333328,410,1629.33333333333,750.941333333321,207.529333333325,231.666666666672,670.862666666668,1296.15866666667,2092.66666666667,2304.05513093264,5140.28241916563,9748.39268103091,12584.6199692639,17192.7302311292,14888.6751001965,29777.3502003931,2622.81333333334,8336.21333333333,6328.17999999999,14664.3933333333,7522.66666666667,6778.66666666667,7706.66666666667,2402.66666666667,68.6666666666715,CHoCH,-155.333333333328,BOS,,NONE,,NONE,36.6773938040272,1336,939.343635782456,0,0,0,0
404.333333333328,46,,,21.8333333333285,319,,,427.333333333328,330.573333333334,270.713333333333,222.333333333328,173.953333333324,105.073333333334,17.3333333333285,13.1984691328398,289.862132233437,263.465193967757,566.525795334033,540.128857068354,553.327326201191,1106.65465240238,378.37333333338,465.933333333349,194.746666666673,660.680000000022,6982.33333333333,6238.33333333333,7166.33333333333,1862.33333333333,17.3333333333285,BOS,-2.66666666667152,BOS,,NONE,,NONE,372.833333333328,109,826.666666666672,162,97.3333333333285,288,647.166666666672,197,511.333333333328,121.382666666672,512.808666666679,829.166666666672,1145.52466666666,1595.93266666667,2169.66666666667,482.36578276621,1880.49024098496,915.75867545254,3278.61469920371,2313.88313367129,2796.2489164375,5592.49783287501,276.573333333319,1443.33333333333,1019.82666666668,2463.16,6982.33333333333,6238.33333333333,7166.33333333333,1862.33333333333,17.3333333333285,BOS,-20.6666666666715,BOS,,NONE,,NONE,3730.33333333333,860,266.666666666672,448,40.8333333333285,167,1240.66666666667,410,2169.66666666667,1291.27466666666,747.862666666668,308.666666666672,130.529333333325,755.825333333327,1552.33333333333,2844.38846426598,4599.94908583228,10288.7260143642,12044.2866359305,17733.0635644625,14888.6751001965,29777.3502003931,2082.48,7795.87999999999,6868.51333333334,14664.3933333333,6982.33333333333,6238.33333333333,7166.33333333333,1862.33333333333,25.3333333333285,BOS,-20.6666666666715,BOS,,NONE,,NONE,30.3939298044335,836,500.037638172276,0,0,0,0
467.333333333328,50,,,500.333333333328,66,,,142.666666666672,119.293333333335,281.353333333333,412.333333333328,543.313333333324,729.793333333335,967.333333333328,472.264914826548,752.721933012101,191.807896640996,1033.17895119765,88.6491215445567,560.9140363711,1121.8280727422,385.053333333359,671.613333333386,4.9866666666494,676.600000000035,7522.33333333333,6778.33333333333,7706.33333333333,2402.33333333333,173.333333333328,BOS,,NONE,,NONE,,NONE,912.833333333328,109,286.666666666672,162,637.333333333328,288,107.166666666672,197,1051.33333333333,418.617333333328,27.1913333333214,289.166666666672,605.524666666664,1055.93266666667,1629.66666666667,999.765169139224,2381.85978070869,382.329442430244,3763.95439227816,1764.42405399971,2764.18922313894,5528.37844627788,341.226666666655,1940.12,479.826666666675,2419.94666666667,7522.33333333333,6778.33333333333,7706.33333333333,2402.33333333333,17.3333333333285,BOS,-228.666666666672,BOS,,NONE,,NONE,4270.33333333333,860,237.166666666672,661,3177.83333333333,1325,700.666666666672,410,1629.66666666667,751.274666666664,207.862666666668,231.333333333328,670.529333333325,1295.82533333333,2092.33333333333,2301.6531766468,5139.50908122363,9742.81543451722,12580.6713390941,17183.9776923876,14882.3245157409,29764.6490314817,2622.48,8335.87999999999,6328.51333333334,14664.3933333333,7522.33333333333,6778.33333333333,7706.33333333333,2402.33333333333,68.3333333333285,CHoCH,-155.666666666672,BOS,,NONE,,NONE,41.6963534792365,2303,2143.23889494528,0,0,3,7
,,426,152,,,183,148,1577,1315.03999999999,1152.98,1022,891.020000000004,704.539999999994,467,848.601832768894,477.559944765599,1219.64372077219,106.518056762317,1590.68560877547,742.083776006579,1484.16755201316,1055.33333333336,589.500000000015,1445.33333333333,855.833333333314,6088,5344,6272,968,,NONE,-60,BOS,,NONE,,NONE,559.5,627,1229,494,,,1541.5,197,383,1015.716,1407.14200000001,1723.5,2039.85799999999,2490.266,3064,444.527003981217,920.501367942852,1809.55537590529,2285.52973986694,3174.58374782937,2730.05674384815,5460.11348769629,1093.10666666667,505.786666666667,1870.94666666667,2376.73333333334,6088,5344,6272,968,202,BOS,-158,BOS,,NONE,,NONE,2836,860,1671.5,661,1743.5,1325,2135,410,3064,2185.60799999999,1642.196,1203,763.804000000004,138.508000000002,658,3727.74123542088,3704.97751015532,11160.4599809971,11137.6962557315,18593.1787265733,14865.4374911524,29730.8749823048,1188.14666666667,6901.54666666666,7762.84666666666,14664.3933333333,6088,5344,6272,968,339,CHoCH,-26,BOS,,NONE,,NONE,53.2693868812502,1221,1768.10754397721,0,0,0,0
1152.33333333333,222,,,519.833333333328,111,,,1802.33333333333,1413.40533333333,1172.79733333334,978.333333333328,783.869333333321,507.005333333334,154.333333333328,908.193306720612,1282.61254036862,533.774073072607,1657.03177401662,159.354839424603,748.838467296008,1497.67693459202,1146.99999999997,1290.67999999998,512.413333333301,778.266666666677,7819.33333333333,7075.33333333333,8003.33333333333,2699.33333333333,154.333333333328,CHoCH,,NONE,,NONE,,NONE,10.3333333333285,162,504.666666666672,358,,,627.666666666672,208,1348.33333333333,715.617333333328,324.191333333321,7.83333333332848,308.524666666664,758.932666666675,1332.66666666667,1259.99249571876,2587.44901883526,67.464027397742,3914.90554195175,1394.92055051423,2654.913046233,5309.82609246599,681.439999999988,2237.12,53.1866666666756,2290.30666666667,7819.33333333333,7075.33333333333,8003.33333333333,2699.33333333333,44.3333333333285,BOS,-108.666666666672,BOS,,NONE,,NONE,59.8333333333285,661,3322.16666666667,403,3474.83333333333,1325,403.666666666672,410,1332.66666666667,454.274666666664,89.1373333333322,528.333333333328,967.529333333325,1592.82533333333,2389.33333333333,1988.64502107904,5434.67302278153,9411.9630649396,12857.9910666421,16835.2811088002,14846.6360877211,29693.2721754423,2919.48,8632.87999999999,6031.51333333334,14664.3933333333,7819.33333333333,7075.33333333333,8003.33333333333,2699.33333333333,44.3333333333285,CHoCH,-707.666666666672,BOS,,NONE,,NONE,51.2759964955752,3587,2178.71980694429,0,0,0,0
